ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	gc	gene_short_name	mean_exprs	exprs_rank	n_cells_exprs	total_feature_exprs	pct_total_exprs	pct_dropout	total_feature_counts	log10_total_feature_counts	pct_total_counts	total_feature_tpm	log10_total_feature_tpm	pct_total_tpm	is_feature_control
FANCD2	ENSG00000144554	FANCD2	3	10026414	10101930	0.445767178251255	FANCD2	0.255758284778677	9486	246	304.096600601847	0.00735894752358876	79.3103448275862	307.436495246885	2.48916575960786	0.00233230484815179	32768.72	4.51547273058059	0.00291266853654347	FALSE
FANCD2OS	ENSG00000163705	FANCD2OS	3	10081317	10108231	0.413598365223853	FANCD2OS	0.00254965702745259	23	7	3.03154220564113	7.33614251612981e-05	99.4112699747687	4.23920829615863	0.719265665116016	3.21598971310035e-05	327.47	2.51649571048814	2.91073794051733e-05	FALSE
FANCF	ENSG00000183161	FANCF	11	22622519	22626787	0.315764816116186	FANCF	0.147695466172751	7115	146	175.609909279401	0.00424964996139929	87.7207737594617	204.188925030926	2.31215391624603	0.00154903801972533	15756.78	4.19749503284506	0.00140055142047774	FALSE
FANCG	ENSG00000221829	FANCG	9	35073835	35080016	0.532675509543837	FANCG	0.0744330433883757	4253	56	88.5008885887787	0.00214166614696396	95.2901597981497	256.558885245812	2.41087653673131	0.00194633214060909	18364.18	4.26399518929028	0.00163231182925121	FALSE
FANCI	ENSG00000140525	FANCI	15	89243949	89317261	0.454871578028453	FANCI	0.0598981349751479	3457	58	71.2188824854508	0.00172345240907597	95.1219512195122	124.159939074301	2.09746534306715	0.000941914289052373	9748.28	3.98897254353719	0.000866482073191018	FALSE
FANCL	ENSG00000115392	FANCL	2	58159243	58241372	0.348910264215268	FANCL	0.335220253421676	10384	532	398.576881318373	0.00964531121996289	55.2565180824222	1047.36138686932	3.0205110166828	0.00794559552339626	67182.44	4.82726223729619	0.00597155394523251	FALSE
FANCM	ENSG00000187790	FANCM	14	45135940	45200890	0.393204107711967	FANCM	0.0322969645262661	1681	37	38.4010908217304	0.000929282378186385	96.8881412952061	56.5912590324935	1.76035657297143	0.000429318151374663	3884.09	3.58940108389643	0.00034523981211665	FALSE
FANK1	ENSG00000203780	FANK1	10	125896539	126009592	0.391211279565517	FANK1	0.0369310751956657	1967	34	43.9110484076465	0.00106261990531332	97.1404541631623	100.685882640231	2.0072606626865	0.000763833103267955	5913.61	3.7719261132189	0.000525634989233294	FALSE
FAP	ENSG00000078098	FAP	2	162170684	162245151	0.350593543535478	FAP	0.104483772162376	5629	54	124.231205101065	0.00300631745741843	95.4583683767872	338.177203690885	2.53042665536548	0.00256551302105262	29130.81	4.46436746878805	0.00258931059043581	FALSE
FAR1	ENSG00000197601	FAR1	11	13668670	13732346	0.387109945506227	FAR1	0.213017646650677	8702	359	253.277981867655	0.00612916873702539	69.8065601345669	392.898137252696	2.59538392703207	0.00298064232617664	36504.24	4.56235520801124	0.003244702609636	FALSE
FAR2	ENSG00000064763	FAR2	12	29149103	29340980	0.384598546993402	FAR2	0.0347830214624576	1833	34	41.357012518862	0.00100081383434202	97.1404541631623	87.6971405254441	1.94790961899702	0.00066529663582162	6320.64	3.80082976033223	0.000561814109883392	FALSE
FARP1	ENSG00000152767	FARP1	13	98142562	98455176	0.409055867440782	FARP1	0.145558506395616	7047	292	173.069064104388	0.00418816309745053	75.4415475189235	271.355673711061	2.43513642692231	0.00205858498634513	21188.44	4.32611947921558	0.00188334797716966	FALSE
FARP2	ENSG00000006607	FARP2	2	241356243	241494841	0.525472766758779	FARP2	0.0575730648284034	3324	81	68.4543740809716	0.00165655303487442	93.1875525651808	112.685902934097	2.05570661545732	0.000854868832408793	5613.75	3.74933042381429	0.000498981742253616	FALSE
FARS2	ENSG00000145982	FARS2	6	5261044	5771580	0.414496892487714	FARS2	0.182899386473162	8069	397	217.46737051659	0.00526257434169654	66.6105971404542	516.920887526619	2.71426342628074	0.0039215158601164	32754.59	4.51528542643432	0.00291141258249884	FALSE
FARSA	ENSG00000179115	FARSA	19	12922479	12934037	0.498918591573666	FARSA	0.525177359202063	11654	639	624.435880091253	0.0151109577165381	46.2573591253154	1613.35417963723	3.20799882244765	0.0122393854767702	108467.34	5.03530299376281	0.00964118856215814	FALSE
FARSB	ENSG00000116120	FARSB	2	222570536	222656337	0.380096035057458	FARSB	0.464084009830122	11366	633	551.795887688015	0.0133531153363492	46.7619848612279	1231.48028073132	3.09077997943967	0.00934237630716708	117713.09	5.07082844961498	0.0104630029364073	FALSE
FAS	ENSG00000026103	FAS	10	88990582	89015785	0.441874305665767	FAS	0.381322457567612	10812	430	453.392402047891	0.01097181253477	63.8351555929352	1184.55281796097	3.07392090714425	0.00898637059339241	113302.29	5.05424252070277	0.0100709461706568	FALSE
FASN	ENSG00000169710	FASN	17	82078333	82098332	NA	FASN	0.114210431501072	6013	365	135.796203054775	0.00328618317404703	69.3019343986543	210.866845069959	2.32606299951517	0.00159969871070836	14174.13	4.15152705049431	0.00125987656777185	FALSE
FASTK	ENSG00000164896	FASTK	7	151076593	151080866	0.611839026672906	FASTK	0.246118718802892	9325	492	292.635156656639	0.00708158774919335	58.6206896551724	672.993231602672	2.82865553527068	0.00510552716124275	44499.28	4.64836274361177	0.00395534682937991	FALSE
FASTKD1	ENSG00000138399	FASTKD1	2	169529749	169573875	0.388378996985972	FASTKD1	0.0905881916625632	5048	80	107.709359886788	0.00260649913756843	93.2716568544996	241.019600986867	2.38385054059081	0.00182844650056872	20513.46	4.31206008956485	0.0018233519502026	FALSE
FASTKD2	ENSG00000118246	FASTKD2	2	206765357	206792509	0.451110374544249	FASTKD2	0.247947768665546	9356	428	294.809896943334	0.00713421510384166	64.0033641715728	393.018984781873	2.59551714768185	0.00298155911153734	27854.47	4.44491049062474	0.00247586229706543	FALSE
FASTKD3	ENSG00000124279	FASTKD3	5	7859159	7869037	0.372912238080777	FASTKD3	0.144794099131729	7021	307	172.160183867626	0.00416616876422116	74.1799831791421	465.522416319255	2.66887251635661	0.00353159174428148	28903.47	4.46096501044576	0.00256910332981966	FALSE
FASTKD5	ENSG00000215251	FASTKD5	20	3146519	3159897	0.533148964795575	FASTKD5	0.211994004992548	8685	397	252.06087193614	0.0060997154379792	66.6105971404542	590.27080537636	2.77178643577745	0.00447797019022157	37984.43	4.57961704703806	0.00337627024001968	FALSE
FAT1	ENSG00000083857	FAT1	4	186587783	186726722	0.405398013531021	FAT1	0.102303116989513	5540	163	121.638406100531	0.00294357334338893	86.2910008410429	199.814564614571	2.30279520798669	0.00151585281834436	12011.77	4.07964316202456	0.00106767382269423	FALSE
FAT3	ENSG00000165323	FAT3	11	92352096	92896470	0.404471182548794	FAT3	0.0653585205074712	3774	206	77.7112808833832	0.00188056438934165	82.6745164003364	15.2406573048173	1.21060360237303	0.00011562016699579	3770.77	3.57654520188705	0.00033516729178137	FALSE
FAT4	ENSG00000196159	FAT4	4	125316399	125492932	0.360887987583128	FAT4	0.0162592093141368	595	29	19.3321998745087	0.000467827144764125	97.5609756097561	27.1551185730021	1.44955736067692	0.000206006819877027	1693.79	3.2291158928097	0.000150553602353463	FALSE
FAU	ENSG00000149806	FAU	11	65120628	65122473	0.557421451787649	FAU	2.06990131928236	13155	1074	2461.11266862672	0.0595573871665093	9.67199327165685	8946.04000629587	3.95167937927632	0.067867324800487	781047.32	5.89267790258437	0.0694238882237572	FALSE
FAXDC2	ENSG00000170271	FAXDC2	5	154818491	154859252	0.38803297188558	FAXDC2	0.0681960826690059	3938	47	81.085142293448	0.00196220972513097	96.0470984020185	189.51293041323	2.27992445726382	0.0014377015521052	15634.53	4.19411260717628	0.00138968515140796	FALSE
FBL	ENSG00000105202	FBL	19	39834458	39846414	0.452287363050933	FBL	0.48696918252395	11486	673	579.006358020977	0.0140115916983872	43.3978132884777	1486.6969765896	3.17251448040555	0.011278526199201	101602.42	5.00690832666966	0.00903099577800643	FALSE
FBLIM1	ENSG00000162458	FBLIM1	1	15756607	15786594	0.502200880352141	FBLIM1	1.10773068892627	12777	941	1317.09178913333	0.031872797462383	20.8578637510513	2631.00025255849	3.42028592661546	0.0199595517754099	695195.77	5.84210774564079	0.0617929185521165	FALSE
FBLN1	ENSG00000077942	FBLN1	22	45502238	45601135	0.452435842989747	FBLN1	0.363029520222023	10647	435	431.642099543985	0.0104454688188861	63.4146341463415	1510.76607859732	3.1794845963016	0.0114611215779903	154316.81	5.1884160513928	0.0137165478891686	FALSE
FBLN2	ENSG00000163520	FBLN2	3	13549131	13638422	0.532130538010124	FBLN2	0.138286651201211	6811	161	164.42282827824	0.00397892959863709	86.4592094196804	381.6993830434	2.58285776209107	0.00289568524027626	25750.12	4.41079612266815	0.0022888158077648	FALSE
FBLN5	ENSG00000140092	FBLN5	14	91869412	91947987	0.430424048055386	FBLN5	0.395222963789787	10939	484	469.920103946057	0.0113717725827067	59.2935239697225	1494.91893451098	3.17490805927144	0.011340900421578	103078.89	5.01317394642894	0.0091622327538221	FALSE
FBLN7	ENSG00000144152	FBLN7	2	112138385	112188216	0.44332958741371	FBLN7	0.028132522450824	1403	24	33.4495691940297	0.000809458651949233	97.9814970563499	71.642403680249	1.86119020621508	0.000543500618892075	6754.16	3.82963564000412	0.000600347811046035	FALSE
FBN1	ENSG00000166147	FBN1	15	48408306	48645849	0.37652813794497	FBN1	0.0801240864870244	4544	74	95.267538833072	0.00230541485036835	93.7762825904121	151.719539557927	2.18389460601059	0.00115098962921155	11412.01	4.05740019779203	0.00101436377330941	FALSE
FBN3	ENSG00000142449	FBN3	19	8065402	8149846	0.508496654627272	FBN3	0.0122356889082722	377	25	14.5482341119357	0.000352058165657667	97.8973927670311	22.967905949843	1.37963009184947	0.000174241377412579	1016.56	3.00756002664483	9.03575827041346e-05	FALSE
FBP1	ENSG00000165140	FBP1	9	94603133	94640249	0.463803647924132	FBP1	0.226515094900864	8970	416	269.326447837127	0.00651753157524755	65.0126156433978	735.664540875954	2.86726976572494	0.00558097038518634	47341.4	4.6752502704992	0.00420797047476737	FALSE
FBRS	ENSG00000156860	FBRS	16	30658431	30670814	0.567264211886305	FBRS	0.0390156803958491	2105	69	46.3896439906646	0.00112260036807262	94.1968040370059	70.4300250904752	1.85388080267463	0.000534303153703518	4952.92	3.69494898895973	0.000440243447043915	FALSE
FBRSL1	ENSG00000112787	FBRSL1	12	132489551	132585188	0.485277818440369	FBRSL1	0.00596901713091343	116	17	7.09716136865607	0.000171746865880829	98.5702270815812	6.9615417378115	0.900997176203695	5.28123296899745e-05	617.28	2.79118519825349	5.48673257373969e-05	FALSE
FBXL12	ENSG00000127452	FBXL12	19	9810267	9827816	0.414245014245014	FBXL12	0.245550919853973	9315	478	291.960043706374	0.00706525043807686	59.798149705635	671.842853869371	2.82791364421421	0.00509680005302345	45589.64	4.65887568885731	0.00405226417206237	FALSE
FBXL13	ENSG00000161040	FBXL13	7	102813230	103074843	0.386714778261102	FBXL13	0.0935734306107172	5186	185	111.258808996143	0.0026923935858513	84.4407064760303	96.1991593874182	1.9876625090108	0.000729795483933118	12950.16	4.11230866872902	0.00115108321518826	FALSE
FBXL14	ENSG00000171823	FBXL14	12	1565993	1594165	0.42789195328861	FBXL14	0.0408785246428899	2266	55	48.6045658003961	0.00117620009044507	95.3742640874685	102.180982139126	2.01359965743507	0.000775175373504748	6104.65	3.78573190519925	0.000542615701242224	FALSE
FBXL15	ENSG00000107872	FBXL15	10	102419189	102423136	0.53419452887538	FBXL15	0.118685544044821	6172	367	141.117111869292	0.00341494583915523	69.1337258200168	189.378268599384	2.27961737279841	0.00143667996746528	13389.19	4.126786739474	0.00119010667620836	FALSE
FBXL16	ENSG00000127585	FBXL16	16	692498	705829	0.633438343834383	FBXL16	0.00966108531429962	242	22	11.4870304387022	0.000277978951533742	98.1497056349874	14.2945608867505	1.1845370127232	0.000108442797695818	966.18	2.98550730731152	8.58795243341079e-05	FALSE
FBXL17	ENSG00000145743	FBXL17	5	107859035	108382098	0.376277090375174	FBXL17	0.0130825766473814	417	17	15.5551836337365	0.000376425714243114	98.5702270815812	11.1450809869785	1.08440041515437	8.45499048449022e-05	2045.77	3.31106904278809	0.000181839568710787	FALSE
FBXL18	ENSG00000155034	FBXL18	7	5431335	5513798	0.545256111757858	FBXL18	0.255680480342265	9484	614	304.004091126953	0.00735670885216056	48.3599663582843	132.282021991897	2.12477157269763	0.00100353082989469	33015.28	4.51872813899085	0.00293458417909436	FALSE
FBXL19-AS1	ENSG00000260852	FBXL19-AS1	16	30919319	30923269	0.535054416603391	FBXL19-AS1	0.143097790031555	6974	359	170.143272347518	0.00411736076700311	69.8065601345669	107.318579959005	2.03470295784023	0.000814150721221792	16832.51	4.22617468131717	0.00149616836629729	FALSE
FBXL2	ENSG00000153558	FBXL2	3	33277025	33403662	0.38241286185821	FBXL2	0.0553386136857857	3180	53	65.7976116723992	0.00159226104637921	95.542472666106	152.085560318177	2.18493422812554	0.00115376637174815	9315.19	3.96923833721667	0.000827986592852097	FALSE
FBXL20	ENSG00000108306	FBXL20	17	39252644	39402523	0.399726447824927	FBXL20	0.321619170836337	10242	620	382.405194124404	0.0092539665051822	47.8553406223717	260.087027172406	2.41678529324229	0.00197309767641106	41221.34	4.61513264101533	0.00366398504586571	FALSE
FBXL3	ENSG00000005812	FBXL3	13	76992598	77027195	0.353228510318516	FBXL3	0.0840224771556106	4739	85	99.9027253380211	0.00241758346450102	92.8511354079058	162.581558369034	2.21373434120567	0.00123339214005697	11349.63	4.05501996707367	0.00100881908730063	FALSE
FBXL4	ENSG00000112234	FBXL4	6	98868538	98948006	0.360039763933106	FBXL4	0.0848682828299388	4782	80	100.908388284797	0.00244191987877562	93.2716568544996	215.126269239776	2.3347075567607	0.00163201197147989	13057.61	4.11589695171264	0.00116063397683692	FALSE
FBXL5	ENSG00000118564	FBXL5	4	15604539	15681679	0.377749834718243	FBXL5	0.538434068494673	11712	657	640.198107440166	0.0154923937591836	44.7434819175778	1426.71158675954	3.15464048410013	0.0108234591603754	105921.67	5.02498891952436	0.00941491506372969	FALSE
FBXL6	ENSG00000182325	FBXL6	8	144355431	144359376	0.665484034465281	FBXL6	0.0222810592326308	983	28	26.4921794275981	0.000641094171415764	97.6450798990748	54.6029049149429	1.74509748143052	0.000414233904644354	5329.8	3.72679238904799	0.000473742665751649	FALSE
FBXL7	ENSG00000183580	FBXL7	5	15500196	15939795	0.398284804367607	FBXL7	0.0111610458084257	313	18	13.2704834662182	0.00032113739925825	98.4861227922624	21.2077641668575	1.3465048368522	0.000160888417444066	1367.96	3.13639075855542	0.000121591995392252	FALSE
FBXL8	ENSG00000135722	FBXL8	16	67159931	67164570	0.48448275862069	FBXL8	0.0241242312143249	1102	20	28.6837109138324	0.000694127862590123	98.3179142136249	77.4958865847363	1.8948468990337	0.000587906884146127	4674.37	3.66981598581812	0.000415484352979387	FALSE
FBXO11	ENSG00000138081	FBXO11	2	47789316	47905793	0.463186181081406	FBXO11	0.183663791362404	8087	430	218.376247929899	0.00528456860660011	63.8351555929352	360.761600162394	2.55842246599908	0.00273684498130277	25471.86	4.40607770870478	0.00226408249053488	FALSE
FBXO16	ENSG00000214050	FBXO16	8	28348287	28490318	0.399177650107018	FBXO16	0.0445788547112489	2496	38	53.004258251675	0.00128266989577934	96.8040370058873	104.00909745033	2.02122692574924	0.000789044000909823	6340.76	3.80220980239496	0.000563602488891033	FALSE
FBXO17	ENSG00000269190	FBXO17	19	38941401	38975910	0.519704433497537	FBXO17	0.111478896023675	5918	102	132.54840737215	0.00320758855000824	91.421362489487	502.937930971995	2.70237704855591	0.00381543698572103	169676.34	5.22962384720831	0.0150817894905218	FALSE
FBXO18	ENSG00000134452	FBXO18	10	5890203	5937594	0.473265530047265	FBXO18	0.149039222575008	7155	284	177.207635641685	0.00428831393999633	76.1143818334735	360.823806317676	2.55849713801375	0.00273731689572995	31543.85	4.4989284666183	0.00280379518688697	FALSE
FBXO2	ENSG00000116661	FBXO2	1	11648367	11655785	0.493597519881386	FBXO2	0.0392695961443839	2132	29	46.6915498156724	0.00112990630019715	97.5609756097561	76.2691253410389	1.88800599621409	0.000578600307859851	5585.11	3.74710948344566	0.000496436057622461	FALSE
FBXO21	ENSG00000135108	FBXO21	12	117141988	117190531	0.458553065260382	FBXO21	0.304485611102696	10063	577	362.033391601105	0.00876098162658386	51.4718250630782	681.150729258306	2.83388034775389	0.00516741236883902	43054.68	4.63403045265234	0.0038269426388015	FALSE
FBXO22	ENSG00000167196	FBXO22	15	75903859	75942510	0.491876228914416	FBXO22	0.196176302874302	8362	409	233.253624117546	0.00564459180461319	65.6013456686291	394.093948649176	2.59670037797708	0.00298971410770097	29953.75	4.47646569935374	0.00266245813618869	FALSE
FBXO25	ENSG00000147364	FBXO25	8	406428	477967	0.436147609728823	FBXO25	0.129396741643876	6518	326	153.852725814568	0.00372313973056502	72.5820016820858	283.23366339743	2.45367551258497	0.00214869495494065	20649.71	4.31493498789466	0.00183546261818426	FALSE
FBXO27	ENSG00000161243	FBXO27	19	38990714	39032785	0.522200038030044	FBXO27	0.376023879962698	10773	733	447.092393275648	0.0108193562631072	38.3515559293524	454.978636934014	2.65894449599994	0.00345160349253443	89781.61	4.95319222628419	0.00798029555647021	FALSE
FBXO28	ENSG00000143756	FBXO28	1	224114087	224162047	0.418006296782803	FBXO28	0.177790602305376	7942	430	211.393026141093	0.00511557900728298	63.8351555929352	373.138303950067	2.57303217316097	0.00283073834365374	22751.82	4.35703523108281	0.00202231000365899	FALSE
FBXO3	ENSG00000110429	FBXO3	11	33740939	33774543	0.410742449040321	FBXO3	0.50492379647906	11580	609	600.354394013602	0.0145282008163139	48.780487804878	1427.86558557928	3.15499137631593	0.0108322137392353	127548.59	5.10567906693621	0.0113372376148193	FALSE
FBXO30	ENSG00000118496	FBXO30	6	145793502	145814753	0.371870882740448	FBXO30	0.138841276089039	6833	294	165.082277269867	0.00399488785175227	75.273338940286	317.719478569676	2.50340860623125	0.00241031462326957	20244.11	4.30632014081119	0.00179941060399445	FALSE
FBXO31	ENSG00000103264	FBXO31	16	87326987	87392142	0.525584750445086	FBXO31	0.0260325193845946	1233	30	30.952665548283	0.000749035145523507	97.4768713204373	47.7037003118743	1.6875619584216	0.000361894483030774	2897.16	3.46212235808442	0.000257515910823867	FALSE
FBXO32	ENSG00000156804	FBXO32	8	123497889	123541206	0.409321760007387	FBXO32	0.360954553331527	10634	567	429.174963911185	0.010385765679754	52.3128679562658	784.069025628678	2.89490784290035	0.0059481812277716	60647.17	4.78281770098343	0.00539066231117367	FALSE
FBXO33	ENSG00000165355	FBXO33	14	39397669	39432500	0.394780661460726	FBXO33	0.0666824536302937	3854	76	79.2854373664192	0.00191865799160373	93.6080740117746	108.358315823409	2.03885181324382	0.000822038467259881	7541.56	3.87751877361206	0.000670336361275471	FALSE
